,prompt,label1,label2,distractor1,distractor2,length,plural_match,predicted_token0k,label_prob0k,distractor_prob0k,diff_prob0k,top_prob0k,correct0k,predicted_token20k,label_prob20k,distractor_prob20k,diff_prob20k,top_prob20k,correct20k,predicted_token40k,label_prob40k,distractor_prob40k,diff_prob40k,top_prob40k,correct40k,predicted_token60k,label_prob60k,distractor_prob60k,diff_prob60k,top_prob60k,correct60k,predicted_token80k,label_prob80k,distractor_prob80k,diff_prob80k,top_prob80k,correct80k,predicted_token100k,label_prob100k,distractor_prob100k,diff_prob100k,top_prob100k,correct100k,predicted_token120k,label_prob120k,distractor_prob120k,diff_prob120k,top_prob120k,correct120k,predicted_token140k,label_prob140k,distractor_prob140k,diff_prob140k,top_prob140k,correct140k,predicted_token160k,label_prob160k,distractor_prob160k,diff_prob160k,top_prob160k,correct160k,predicted_token180k,label_prob180k,distractor_prob180k,diff_prob180k,top_prob180k,correct180k,predicted_token200k,label_prob200k,distractor_prob200k,diff_prob200k,top_prob200k,correct200k,predicted_token300k,label_prob300k,distractor_prob300k,diff_prob300k,top_prob300k,correct300k,predicted_token400k,label_prob400k,distractor_prob400k,diff_prob400k,top_prob400k,correct400k,predicted_token500k,label_prob500k,distractor_prob500k,diff_prob500k,top_prob500k,correct500k,predicted_token600k,label_prob600k,distractor_prob600k,diff_prob600k,top_prob600k,correct600k,predicted_token700k,label_prob700k,distractor_prob700k,diff_prob700k,top_prob700k,correct700k,predicted_token800k,label_prob800k,distractor_prob800k,diff_prob800k,top_prob800k,correct800k,predicted_token900k,label_prob900k,distractor_prob900k,diff_prob900k,top_prob900k,correct900k,predicted_token1000k,label_prob1000k,distractor_prob1000k,diff_prob1000k,top_prob1000k,correct1000k,predicted_token1100k,label_prob1100k,distractor_prob1100k,diff_prob1100k,top_prob1100k,correct1100k,predicted_token1200k,label_prob1200k,distractor_prob1200k,diff_prob1200k,top_prob1200k,correct1200k,predicted_token1300k,label_prob1300k,distractor_prob1300k,diff_prob1300k,top_prob1300k,correct1300k,predicted_token1400k,label_prob1400k,distractor_prob1400k,diff_prob1400k,top_prob1400k,correct1400k,predicted_token1500k,label_prob1500k,distractor_prob1500k,diff_prob1500k,top_prob1500k,correct1500k,predicted_token1600k,label_prob1600k,distractor_prob1600k,diff_prob1600k,top_prob1600k,correct1600k,predicted_token1700k,label_prob1700k,distractor_prob1700k,diff_prob1700k,top_prob1700k,correct1700k,predicted_token1800k,label_prob1800k,distractor_prob1800k,diff_prob1800k,top_prob1800k,correct1800k,predicted_token1900k,label_prob1900k,distractor_prob1900k,diff_prob1900k,top_prob1900k,correct1900k,predicted_token2000k,label_prob2000k,distractor_prob2000k,diff_prob2000k,top_prob2000k,correct2000k
24,"The medic interrogated the doctors that the injured people needed following the car accident. Therefore, the wounded needed the [MASK]",doctors,doctors,medic,medic,short,mismatch,doctors,0.6130951642990112,0.38690486550331116,0.22619029879570007,transform,True,doctors,0.9639146327972412,0.03608524799346924,0.927829384803772,injured,True,doctors,0.9091487526893616,0.09085121005773544,0.8182975426316261,wounded,True,doctors,0.9337038397789001,0.06629616767168045,0.8674076721072197,medical,True,doctors,0.8978216648101807,0.10217844694852829,0.7956432178616524,help,True,doctors,0.9451581835746765,0.05484188348054886,0.8903163000941277,injured,True,doctors,0.9096456170082092,0.090354323387146,0.8192912936210632,most,True,doctors,0.7722837328910828,0.22771617770195007,0.5445675551891327,medical,True,doctors,0.9574628472328186,0.04253704100847244,0.9149258062243462,medical,True,doctors,0.8106777667999268,0.18932224810123444,0.6213555186986923,medical,True,doctors,0.9586178660392761,0.041382066905498505,0.9172357991337776,doctors,True,doctors,0.9253764748573303,0.07462361454963684,0.8507528603076935,medical,True,doctors,0.8473377227783203,0.15266230702400208,0.6946754157543182,medical,True,doctors,0.9577479958534241,0.04225213825702667,0.9154958575963974,medical,True,doctors,0.9408401846885681,0.05915980041027069,0.8816803842782974,medical,True,doctors,0.9764446020126343,0.023555485531687737,0.9528891164809465,medical,True,doctors,0.9665270447731018,0.033472880721092224,0.9330541640520096,medical,True,doctors,0.839372992515564,0.1606270968914032,0.6787458956241608,medical,True,doctors,0.9908425807952881,0.009157413616776466,0.9816851671785116,doctors,True,doctors,0.8538920283317566,0.14610794186592102,0.7077840864658356,medical,True,doctors,0.9551790952682495,0.04482094943523407,0.9103581458330154,medical,True,doctors,0.9734750986099243,0.026525035500526428,0.9469500631093979,medical,True,doctors,0.9869270920753479,0.013072844594717026,0.9738542474806309,medical,True,doctors,0.9832668900489807,0.016733072698116302,0.9665338173508644,doctors,True,doctors,0.966282308101654,0.03371773660182953,0.9325645714998245,medical,True,doctors,0.9340745806694031,0.06592533737421036,0.8681492432951927,medical,True,doctors,0.9370329976081848,0.06296709924936295,0.8740658983588219,medical,True,doctors,0.9581118226051331,0.041888292878866196,0.9162235297262669,medical,True,doctors,0.9520733952522278,0.047926679253578186,0.9041467159986496,medical,True
25,"The medics interrogated the doctors that the injured people needed following the car accident. Therefore, the wounded needed the [MASK]",doctors,doctors,medics,medics,short,match,doctors,0.6115989685058594,0.38840100169181824,0.22319796681404114,transform,True,doctors,0.9611530900001526,0.03884696587920189,0.9223061241209507,injured,True,doctors,0.8895441889762878,0.11045588552951813,0.7790883034467697,wounded,True,doctors,0.917808473110199,0.08219147473573685,0.8356169983744621,injuries,True,doctors,0.8722231388092041,0.1277768760919571,0.744446262717247,help,True,doctors,0.9346451163291931,0.06535489857196808,0.869290217757225,injured,True,doctors,0.8968523740768433,0.10314775258302689,0.7937046214938164,most,True,doctors,0.7595733404159546,0.24042671918869019,0.5191466212272644,medical,True,doctors,0.9634220004081726,0.03657792508602142,0.9268440753221512,medical,True,doctors,0.7804273962974548,0.21957267820835114,0.5608547180891037,medical,True,doctors,0.9675834774971008,0.03241642937064171,0.9351670481264591,doctors,True,doctors,0.9366526007652283,0.06334753334522247,0.8733050674200058,medical,True,doctors,0.8963199257850647,0.10368015617132187,0.7926397696137428,medical,True,doctors,0.9621344804763794,0.03786545246839523,0.9242690280079842,medical,True,doctors,0.9613211750984192,0.03867868706583977,0.9226424880325794,medical,True,doctors,0.9883708953857422,0.011629040353000164,0.976741855032742,doctors,True,doctors,0.9861761927604675,0.013823873363435268,0.9723523193970323,medical,True,doctors,0.8818975687026978,0.11810246109962463,0.7637951076030731,medical,True,doctors,0.993129312992096,0.006870747543871403,0.9862585654482245,doctors,True,doctors,0.9214609265327454,0.07853914052248001,0.8429217860102654,medical,True,doctors,0.9808576107025146,0.01914234459400177,0.9617152661085129,medical,True,doctors,0.9854834079742432,0.014516623690724373,0.9709667842835188,medical,True,doctors,0.9924713373184204,0.007528623100370169,0.9849427142180502,doctors,True,doctors,0.9933017492294312,0.006698277313262224,0.9866034719161689,doctors,True,doctors,0.9815183877944946,0.018481649458408356,0.9630367383360863,medical,True,doctors,0.9660190343856812,0.03398088365793228,0.9320381507277489,medical,True,doctors,0.966433048248291,0.03356700763106346,0.9328660406172276,medical,True,doctors,0.9758121371269226,0.02418791875243187,0.9516242183744907,medical,True,doctors,0.9727762937545776,0.02722369320690632,0.9455526005476713,medical,True
26,"The medic interrogated the doctors that the injured people needed following yesterday evening car accident. Therefore, the wounded needed the [MASK]",doctors,doctors,medic,medic,long,mismatch,doctors,0.5819040536880493,0.4180959165096283,0.16380813717842102,create,True,doctors,0.9796431660652161,0.020356902852654457,0.9592862632125616,injured,True,doctors,0.8812936544418335,0.11870631575584412,0.7625873386859894,wounded,True,doctors,0.8856440782546997,0.11435598134994507,0.7712880969047546,injured,True,doctors,0.8689450621604919,0.1310548335313797,0.7378902286291122,help,True,doctors,0.9168410897254944,0.08315899223089218,0.8336820974946022,injured,True,doctors,0.9168847799301147,0.08311529457569122,0.8337694853544235,most,True,doctors,0.7509480714797974,0.2490519881248474,0.50189608335495,hospital,True,doctors,0.9517574906349182,0.0482424721121788,0.9035150185227394,medical,True,doctors,0.768049418926239,0.23195064067840576,0.5360987782478333,medical,True,doctors,0.9600234627723694,0.039976589381694794,0.9200468733906746,doctors,True,doctors,0.9263413548469543,0.07365857809782028,0.8526827767491341,doctors,True,doctors,0.8457968235015869,0.15420307219028473,0.6915937513113022,medical,True,doctors,0.9654042720794678,0.03459576889872551,0.9308085031807423,medical,True,doctors,0.9190803170204163,0.0809197649359703,0.838160552084446,medical,True,doctors,0.9674857258796692,0.032514315098524094,0.9349714107811451,medical,True,doctors,0.9423784613609314,0.0576215498149395,0.8847569115459919,medical,True,doctors,0.6971919536590576,0.30280810594558716,0.39438384771347046,medical,True,doctors,0.9840734601020813,0.015926556661725044,0.9681469034403563,medical,True,doctors,0.8167176246643066,0.18328234553337097,0.6334352791309357,medical,True,doctors,0.9187600016593933,0.08123991638422012,0.8375200852751732,medical,True,doctors,0.9538099765777588,0.0461900569498539,0.9076199196279049,medical,True,doctors,0.9779024720191956,0.022097434848546982,0.9558050371706486,medical,True,doctors,0.9714287519454956,0.02857113443315029,0.9428576175123453,medical,True,doctors,0.9438189268112183,0.05618109926581383,0.8876378275454044,medical,True,doctors,0.8992695808410645,0.10073036700487137,0.7985392138361931,medical,True,doctors,0.9100795984268188,0.0899202823638916,0.8201593160629272,medical,True,doctors,0.9398391842842102,0.06016077473759651,0.8796784095466137,medical,True,doctors,0.931618332862854,0.06838180124759674,0.8632365316152573,medical,True
27,"The medics interrogated the doctors that the injured people needed following yesterday evening car accident. Therefore, the wounded needed the [MASK]",doctors,doctors,medics,medics,long,match,doctors,0.5794761776924133,0.4205237925052643,0.15895238518714905,create,True,doctors,0.9778516292572021,0.022148290649056435,0.9557033386081457,injured,True,doctors,0.8636339902877808,0.1363661289215088,0.727267861366272,wounded,True,doctors,0.8635944724082947,0.13640548288822174,0.7271889895200729,injuries,True,doctors,0.838215708732605,0.16178424656391144,0.6764314621686935,help,True,doctors,0.9019562602043152,0.09804382175207138,0.8039124384522438,injured,True,doctors,0.9056730270385742,0.09432708472013474,0.8113459423184395,most,True,doctors,0.7484984993934631,0.25150156021118164,0.4969969391822815,medical,True,doctors,0.9575356841087341,0.042464401572942734,0.9150712825357914,medical,True,doctors,0.7392528653144836,0.2607472240924835,0.4785056412220001,medical,True,doctors,0.9699506163597107,0.03004932962357998,0.9399012867361307,doctors,True,doctors,0.9387609362602234,0.06123901531100273,0.8775219209492207,doctors,True,doctors,0.8869974613189697,0.1130024716258049,0.7739949896931648,injured,True,doctors,0.9677971005439758,0.03220285102725029,0.9355942495167255,medical,True,doctors,0.9376354217529297,0.062364451587200165,0.8752709701657295,medical,True,doctors,0.9796671867370605,0.020332887768745422,0.9593342989683151,doctors,True,doctors,0.9733038544654846,0.026696082204580307,0.9466077722609043,medical,True,doctors,0.7385172843933105,0.26148274540901184,0.4770345389842987,medical,True,doctors,0.986676812171936,0.013323242776095867,0.9733535693958402,medical,True,doctors,0.888317346572876,0.11168261617422104,0.7766347303986549,hospital,True,doctors,0.9604833722114563,0.03951660171151161,0.9209667704999447,medical,True,doctors,0.972102165222168,0.027897845953702927,0.944204319268465,medical,True,doctors,0.9835638999938965,0.01643611490726471,0.9671277850866318,medical,True,doctors,0.9859381318092346,0.014061861671507359,0.9718762701377273,doctors,True,doctors,0.9653289318084717,0.03467106819152832,0.9306578636169434,medical,True,doctors,0.9329179525375366,0.0670820027589798,0.8658359497785568,medical,True,doctors,0.9405099749565125,0.059490036219358444,0.881019938737154,medical,True,doctors,0.9574770927429199,0.04252299293875694,0.914954099804163,medical,True,doctors,0.9513963460922241,0.048603739589452744,0.9027926065027714,medical,True
28,"The teacher failed the girls that the students ignored since the annual trip. Therefore, the students ignored the [MASK]",girls,girls,teacher,teacher,short,mismatch,girls,0.8468670845031738,0.15313288569450378,0.69373419880867,##eral,True,girls,0.790148138999939,0.20985178649425507,0.5802963525056839,students,True,girls,0.9623457193374634,0.037654366344213486,0.9246913529932499,girls,True,girls,0.8430124521255493,0.15698762238025665,0.6860248297452927,girls,True,teacher,0.17498956620693207,0.8250104188919067,-0.6500208526849747,.,False,girls,0.5232031345367432,0.47679686546325684,0.04640626907348633,girls,True,girls,0.6164215803146362,0.383578360080719,0.23284322023391724,girls,True,girls,0.5286280512809753,0.4713720381259918,0.05725601315498352,girls,True,teacher,0.09654729068279266,0.9034526944160461,-0.8069054037332535,students,False,girls,0.9799697995185852,0.020030101761221886,0.9599396977573633,girls,True,girls,0.9466540217399597,0.05334598943591118,0.8933080323040485,girls,True,girls,0.9829040169715881,0.01709594577550888,0.9658080711960793,girls,True,girls,0.9917834997177124,0.008216380141675472,0.9835671195760369,girls,True,girls,0.9980642199516296,0.0019357362762093544,0.9961284836754203,girls,True,girls,0.9977017045021057,0.0022983341477811337,0.9954033703543246,girls,True,girls,0.997556209564209,0.00244376203045249,0.9951124475337565,girls,True,girls,0.9986973404884338,0.001302605727687478,0.9973947347607464,girls,True,girls,0.995171844959259,0.004828253295272589,0.9903435916639864,girls,True,girls,0.9838610887527466,0.0161388348788023,0.9677222538739443,girls,True,girls,0.9935674071311951,0.006432528607547283,0.9871348785236478,girls,True,girls,0.9592975378036499,0.040702447295188904,0.918595090508461,girls,True,girls,0.9805924892425537,0.019407613202929497,0.9611848760396242,girls,True,girls,0.9828199148178101,0.017180129885673523,0.9656397849321365,girls,True,girls,0.9413667917251587,0.05863313004374504,0.8827336616814137,girls,True,girls,0.9793037176132202,0.020696211606264114,0.9586075060069561,girls,True,girls,0.9281213879585266,0.07187861949205399,0.8562427684664726,girls,True,girls,0.9624630212783813,0.03753695636987686,0.9249260649085045,girls,True,girls,0.9383841156959534,0.06161592900753021,0.8767681866884232,girls,True,girls,0.8904232382774353,0.1095767393708229,0.7808464989066124,girls,True
29,"The teachers failed the girls that the students ignored since the annual trip. Therefore, the students ignored the [MASK]",girls,girls,teachers,teachers,short,match,teachers,0.2637091875076294,0.7362908720970154,-0.472581684589386,##eral,False,girls,0.8257194757461548,0.1742805540561676,0.6514389216899872,students,True,girls,0.9679152369499207,0.032084736973047256,0.9358304999768734,girls,True,girls,0.8829953670501709,0.11700460314750671,0.7659907639026642,girls,True,teachers,0.40542393922805786,0.5945761203765869,-0.18915218114852905,.,False,girls,0.7565716505050659,0.24342824518680573,0.5131434053182602,girls,True,girls,0.7820910215377808,0.21790890395641327,0.5641821175813675,girls,True,teachers,0.43316006660461426,0.566839873790741,-0.1336798071861267,teachers,False,teachers,0.07346879690885544,0.926531195640564,-0.8530623987317085,students,False,girls,0.9561097025871277,0.04389028996229172,0.912219412624836,girls,True,girls,0.8990413546562195,0.10095857083797455,0.7980827838182449,girls,True,girls,0.9647141098976135,0.03528585657477379,0.9294282533228397,girls,True,girls,0.9895409941673279,0.010459133423864841,0.979081860743463,girls,True,girls,0.9929701685905457,0.007029748987406492,0.9859404196031392,girls,True,girls,0.9819487929344177,0.01805124431848526,0.9638975486159325,girls,True,girls,0.9720793962478638,0.027920573949813843,0.9441588222980499,girls,True,girls,0.9910654425621033,0.008934508077800274,0.982130934484303,girls,True,girls,0.9798628687858582,0.020137103274464607,0.9597257655113935,girls,True,girls,0.9654389023780823,0.03456097096204758,0.9308779314160347,girls,True,girls,0.9823910593986511,0.017608890309929848,0.9647821690887213,girls,True,girls,0.9430693984031677,0.056930553168058395,0.8861388452351093,girls,True,girls,0.975957453250885,0.024042552337050438,0.9519149009138346,girls,True,girls,0.9528111219406128,0.04718891903758049,0.9056222029030323,girls,True,girls,0.7902042865753174,0.20979563891887665,0.5804086476564407,girls,True,girls,0.9668282270431519,0.033171769231557846,0.933656457811594,girls,True,girls,0.9121450781822205,0.08785483986139297,0.8242902383208275,girls,True,girls,0.9454087615013123,0.05459136143326759,0.8908174000680447,girls,True,girls,0.9191735982894897,0.08082646876573563,0.8383471295237541,girls,True,girls,0.8779093027114868,0.12209061533212662,0.7558186873793602,girls,True
30,"The teacher failed the girls that the popular and arrogant students ignored for the past month since the annual trip. Therefore, the students ignored the [MASK]",girls,girls,teacher,teacher,long,mismatch,girls,0.6834876537322998,0.3165123164653778,0.366975337266922,##gami,True,girls,0.9335678815841675,0.06643220037221909,0.8671356812119484,girls,True,girls,0.9777647852897644,0.022235121577978134,0.9555296637117863,girls,True,girls,0.9415250420570374,0.05847489461302757,0.8830501474440098,girls,True,teacher,0.3397518992424011,0.6602481007575989,-0.32049620151519775,students,False,girls,0.7606725096702576,0.23932747542858124,0.5213450342416763,girls,True,teacher,0.3046627640724182,0.6953372359275818,-0.3906744718551636,teacher,False,teacher,0.4827853739261627,0.5172146558761597,-0.03442928194999695,teacher,False,teacher,0.30611759424209595,0.693882405757904,-0.3877648115158081,students,False,girls,0.9906684756278992,0.009331513196229935,0.9813369624316692,girls,True,girls,0.8678619861602783,0.13213799893856049,0.7357239872217178,girls,True,girls,0.9708915948867798,0.02910832315683365,0.9417832717299461,girls,True,girls,0.9229589700698853,0.07704098522663116,0.8459179848432541,girls,True,girls,0.9618445634841919,0.038155410438776016,0.9236891530454159,girls,True,girls,0.9786362648010254,0.021363619714975357,0.95727264508605,girls,True,girls,0.9976231455802917,0.002376749413087964,0.9952463961672038,girls,True,girls,0.9968850016593933,0.003115004161372781,0.9937699974980205,girls,True,girls,0.9810358285903931,0.018964139744639397,0.9620716888457537,girls,True,girls,0.9415664672851562,0.058433566242456436,0.8831329010426998,girls,True,girls,0.9173114895820618,0.0826885998249054,0.8346228897571564,girls,True,girls,0.686355471611023,0.31364452838897705,0.3727109432220459,girls,True,girls,0.9272893071174622,0.07271075248718262,0.8545785546302795,girls,True,girls,0.9794713854789734,0.020528612658381462,0.9589427728205919,girls,True,girls,0.8627253174781799,0.1372746378183365,0.7254506796598434,girls,True,girls,0.8864341378211975,0.11356586217880249,0.772868275642395,girls,True,girls,0.8129457235336304,0.18705420196056366,0.6258915215730667,girls,True,girls,0.8751052021980286,0.12489482015371323,0.7502103820443153,girls,True,girls,0.8411948084831238,0.15880529582500458,0.6823895126581192,girls,True,girls,0.7525253891944885,0.24747470021247864,0.5050506889820099,girls,True
31,"The teachers failed the girls that the popular and arrogant students ignored for the past month since the annual trip. Therefore, the students ignored the [MASK]",girls,girls,teachers,teachers,long,match,teachers,0.4204980432987213,0.5795019268989563,-0.15900388360023499,##gami,False,girls,0.9387970566749573,0.061202894896268845,0.8775941617786884,girls,True,girls,0.9652511477470398,0.034748759120702744,0.930502388626337,girls,True,girls,0.9459434747695923,0.05405644699931145,0.8918870277702808,girls,True,girls,0.5191653966903687,0.4808345437049866,0.03833085298538208,students,True,girls,0.8882638812065125,0.11173602193593979,0.7765278592705727,girls,True,girls,0.6760457158088684,0.32395419478416443,0.352091521024704,girls,True,teachers,0.3836774230003357,0.6163226366043091,-0.2326452136039734,teachers,False,teachers,0.2780592739582062,0.7219407558441162,-0.44388148188591003,students,False,girls,0.962816059589386,0.03718385100364685,0.9256322085857391,girls,True,girls,0.778134286403656,0.22186575829982758,0.5562685281038284,girls,True,girls,0.9383895993232727,0.061610326170921326,0.8767792731523514,girls,True,girls,0.8154140710830688,0.18458601832389832,0.6308280527591705,girls,True,girls,0.7105157971382141,0.28948429226875305,0.42103150486946106,girls,True,girls,0.8807114958763123,0.11928845196962357,0.7614230439066887,girls,True,girls,0.9454980492591858,0.054501987993717194,0.8909960612654686,girls,True,girls,0.9790650606155396,0.02093486860394478,0.9581301920115948,girls,True,girls,0.9440165162086487,0.05598358437418938,0.8880329318344593,girls,True,girls,0.9003326296806335,0.09966738522052765,0.8006652444601059,girls,True,girls,0.8728272318840027,0.12717285752296448,0.7456543743610382,girls,True,girls,0.7433961033821106,0.256603866815567,0.4867922365665436,girls,True,girls,0.9442283511161804,0.05577169358730316,0.8884566575288773,girls,True,girls,0.9454219341278076,0.05457814037799835,0.8908437937498093,girls,True,girls,0.637863039970398,0.36213696002960205,0.2757260799407959,girls,True,girls,0.8802689909934998,0.11973101645708084,0.7605379745364189,girls,True,girls,0.7888275384902954,0.2111724615097046,0.5776550769805908,girls,True,girls,0.8861241936683655,0.1138758584856987,0.7722483351826668,girls,True,girls,0.8146677613258362,0.18533211946487427,0.6293356418609619,girls,True,girls,0.7349840402603149,0.26501598954200745,0.4699680507183075,girls,True
32,"The president summoned the consultants that the lobbyists paid to promote the law. Therefore, the lobbyists paid the [MASK]",consultants,consultants,president,president,short,mismatch,consultants,0.6685952544212341,0.33140474557876587,0.33719050884246826,44,True,president,0.007790445350110531,0.9922095537185669,-0.9844191083684564,law,False,president,0.40723878145217896,0.592761218547821,-0.1855224370956421,law,False,consultants,0.8477057814598083,0.15229415893554688,0.6954116225242615,fees,True,consultants,0.5399764776229858,0.46002358198165894,0.0799528956413269,bill,True,consultants,0.9581581950187683,0.04184168949723244,0.9163165055215359,same,True,president,0.03897714242339134,0.9610228538513184,-0.922045711427927,bill,False,president,0.0009508708608336747,0.9990491271018982,-0.9980982562410645,same,False,president,0.011219872161746025,0.98878014087677,-0.977560268715024,same,False,president,0.3389910161495209,0.6610089540481567,-0.32201793789863586,bill,False,consultants,0.9564432501792908,0.04355677589774132,0.9128864742815495,fee,True,president,0.02479674480855465,0.9752031564712524,-0.9504064116626978,law,False,consultants,0.7881293892860413,0.21187055110931396,0.5762588381767273,lawyers,True,consultants,0.9645561575889587,0.03544394299387932,0.9291122145950794,consultants,True,consultants,0.9193442463874817,0.08065565675497055,0.8386885896325111,fees,True,consultants,0.9740866422653198,0.025913363322615623,0.9481732789427042,consultants,True,consultants,0.9802606701850891,0.019739361479878426,0.9605213087052107,consultants,True,president,0.3082699477672577,0.6917300224304199,-0.38346007466316223,fee,False,consultants,0.9937870502471924,0.006213014014065266,0.9875740362331271,consultants,True,consultants,0.9815411567687988,0.018458878621459007,0.9630822781473398,consultants,True,president,0.024320995435118675,0.9756789803504944,-0.9513579849153757,highest,False,consultants,0.841586172580719,0.1584138721227646,0.6831723004579544,fees,True,president,0.022685563191771507,0.9773144125938416,-0.95462884940207,highest,False,president,0.2624073326587677,0.7375926375389099,-0.4751853048801422,bill,False,consultants,0.8802798986434937,0.11972010880708694,0.7605597898364067,fee,True,president,0.1733296513557434,0.8266704082489014,-0.653340756893158,bill,False,president,0.24122430384159088,0.7587756514549255,-0.5175513476133347,lobby,False,president,0.48311397433280945,0.5168859958648682,-0.033772021532058716,lobby,False,president,0.2755517363548279,0.7244482636451721,-0.44889652729034424,lobby,False
33,"The presidents summoned the consultants that the lobbyists paid to promote the law. Therefore, the lobbyists paid the [MASK]",consultants,consultants,presidents,presidents,short,match,consultants,0.5286300182342529,0.47136998176574707,0.05726003646850586,44,True,consultants,0.6853159070014954,0.314684122800827,0.37063178420066833,law,True,consultants,0.9323201179504395,0.06767979264259338,0.8646403253078461,bills,True,consultants,0.9050964713096619,0.09490355104207993,0.8101929202675819,fees,True,consultants,0.942703127861023,0.05729677528142929,0.8854063525795937,money,True,consultants,0.9797566533088684,0.02024339698255062,0.9595132563263178,same,True,presidents,0.016198495402932167,0.983801543712616,-0.9676030483096838,bill,False,presidents,0.020205175504088402,0.9797948598861694,-0.959589684382081,highest,False,presidents,0.2032645344734192,0.7967354655265808,-0.5934709310531616,same,False,consultants,0.9382600784301758,0.06173999235033989,0.8765200860798359,bill,True,consultants,0.9957131147384644,0.004286803305149078,0.9914263114333153,consultants,True,consultants,0.8805123567581177,0.11948762834072113,0.7610247284173965,law,True,consultants,0.9991143345832825,0.0008856005733832717,0.9982287340098992,consultants,True,consultants,0.999808132648468,0.00019183072436135262,0.9996163019241067,consultants,True,consultants,0.9985791444778442,0.0014209727523848414,0.9971581717254594,consultants,True,consultants,0.9993757605552673,0.0006242042873054743,0.9987515562679619,consultants,True,consultants,0.9997461438179016,0.0002537561231292784,0.9994923876947723,consultants,True,consultants,0.9924985766410828,0.007501312531530857,0.9849972641095519,consultants,True,consultants,0.9998424053192139,0.00015756722132209688,0.9996848380978918,consultants,True,consultants,0.9999198913574219,8.019691449590027e-05,0.999839694442926,consultants,True,consultants,0.6038744449615479,0.39612552523612976,0.2077489197254181,highest,True,consultants,0.9947535991668701,0.005246488843113184,0.9895071103237569,consultants,True,consultants,0.9675200581550598,0.03247985988855362,0.9350401982665062,fees,True,consultants,0.9969210624694824,0.0030789889860898256,0.9938420734833926,fees,True,consultants,0.9998576641082764,0.00014219788135960698,0.9997154662269168,consultants,True,consultants,0.9991017580032349,0.0008983004954643548,0.9982034575077705,consultants,True,consultants,0.9991378784179688,0.000862165295984596,0.9982757131219842,consultants,True,consultants,0.9995660185813904,0.00043391657527536154,0.999132102006115,consultants,True,consultants,0.9988799691200256,0.0011199589353054762,0.9977600101847202,consultants,True
34,"The president summoned the consultants that last year the organization's lobbyists paid to promote the law. Therefore, the lobbyists paid the [MASK]",consultants,consultants,president,president,long,mismatch,consultants,0.6217438578605652,0.3782562017440796,0.2434876561164856,##gami,True,president,0.08982013165950775,0.910179853439331,-0.8203597217798233,law,False,consultants,0.6969147324562073,0.3030852973461151,0.39382943511009216,money,True,president,0.07050620764493942,0.92949378490448,-0.8589875772595406,fees,False,president,0.08304902911186218,0.9169508814811707,-0.8339018523693085,law,False,consultants,0.6163703203201294,0.3836296796798706,0.2327406406402588,same,True,president,0.0230588186532259,0.9769411683082581,-0.9538823496550322,same,False,president,0.0004420045588631183,0.9995579123497009,-0.9991159077908378,same,False,president,0.00046682427637279034,0.9995331764221191,-0.9990663521457464,same,False,president,0.0011113595683127642,0.9988886713981628,-0.9977773118298501,bill,False,consultants,0.9836257100105286,0.01637427508831024,0.9672514349222183,consultants,True,president,0.029530802741646767,0.9704692363739014,-0.9409384336322546,law,False,president,0.1964406818151474,0.8035593032836914,-0.607118621468544,bill,False,consultants,0.9189518690109253,0.08104807883501053,0.8379037901759148,law,True,consultants,0.7316873073577881,0.2683127224445343,0.4633745849132538,law,True,consultants,0.6542484164237976,0.34575167298316956,0.30849674344062805,law,True,consultants,0.9973289966583252,0.0026710352394729853,0.9946579614188522,consultants,True,president,0.07056183367967606,0.9294381737709045,-0.8588763400912285,same,False,consultants,0.8075485825538635,0.1924513578414917,0.6150972247123718,fees,True,consultants,0.5680648684501648,0.4319351613521576,0.1361297070980072,fee,True,president,0.021517310291528702,0.9784826636314392,-0.9569653533399105,same,False,president,0.3304313123226166,0.669568657875061,-0.33913734555244446,fees,False,president,0.01858036033809185,0.9814196825027466,-0.9628393221646547,highest,False,president,0.09306063503026962,0.9069392681121826,-0.813878633081913,highest,False,president,0.19605180621147156,0.8039482235908508,-0.6078964173793793,bill,False,president,0.1379254162311554,0.8620745539665222,-0.7241491377353668,bill,False,president,0.1266097128391266,0.873390257358551,-0.7467805445194244,bill,False,president,0.2212763875722885,0.7787235379219055,-0.557447150349617,lobby,False,president,0.13278666138648987,0.8672133088111877,-0.7344266474246979,bill,False
